room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
52298,241711,Entire home/apt,,Misericórdia,0,,2.0,2.0,432.0,1.0,38.710463,-9.151154,2015-03-19 08:08:21.622
53743,228114,Private room,,Santa Maria Maior,48,4.5,2.0,1.0,70.0,3.0,38.709919,-9.13024,2015-03-19 11:44:20.701
53747,228114,Private room,,Santa Maria Maior,45,4.5,2.0,1.0,63.0,3.0,38.708936,-9.130311,2015-03-19 11:50:49.580
56906,270457,Entire home/apt,,São Vicente,48,4.5,3.0,1.0,63.0,2.0,38.717389,-9.125358,2015-03-19 08:08:27.128
57850,276092,Entire home/apt,,Estrela,17,4.5,3.0,2.0,84.0,3.0,38.706005,-9.172369,2015-03-19 12:01:07.117
59227,184400,Entire home/apt,,Misericórdia,10,4.5,,3.0,139.0,3.0,38.713658,-9.144939,2015-03-19 08:29:03.394
61648,150673,Private room,,São Vicente,2,2.5,2.0,1.0,22.0,2.0,38.720992,-9.129847,2015-03-19 11:02:32.046
62609,184400,Entire home/apt,,Misericórdia,8,5.0,5.0,2.0,153.0,4.0,38.709143,-9.144263,2015-03-19 09:39:58.399
65553,320407,Entire home/apt,,Campo de Ourique,36,4.5,2.0,1.0,63.0,3.0,38.718431,-9.167952,2015-03-19 06:59:33.333
65878,322145,Entire home/apt,,Misericórdia,42,5.0,4.0,1.0,86.0,2.0,38.712947,-9.147388,2015-03-19 08:21:51.755
68103,336810,Entire home/apt,,Santa Maria Maior,64,4.5,4.0,3.0,81.0,2.0,38.711267,-9.129272,2015-03-19 06:47:55.090
72807,378525,Private room,,Alvalade,1,4.5,1.0,1.0,35.0,2.0,38.751237,-9.13856,2015-03-19 08:43:25.960
73764,154341,Entire home/apt,,Santo António,18,4.5,2.0,1.0,77.0,4.0,38.721897,-9.154623,2015-03-19 07:23:45.670
74402,391315,Entire home/apt,,Santa Maria Maior,1,2.5,4.0,1.0,118.0,2.0,38.71259,-9.123786,2015-03-19 10:01:41.775
75171,184400,Entire home/apt,,Estrela,9,4.5,5.0,2.0,104.0,4.0,38.704603,-9.164825,2015-03-19 10:02:56.700
77130,412702,Entire home/apt,,Misericórdia,69,4.5,3.0,1.0,56.0,2.0,38.712615,-9.151435,2015-03-19 08:07:23.447
77466,415066,Entire home/apt,,Misericórdia,147,5.0,5.0,2.0,84.0,,38.711359,-9.145599,2015-03-19 09:51:37.705
77826,417935,Entire home/apt,,Penha de França,24,5.0,2.0,1.0,70.0,2.0,38.730954,-9.131758,2015-03-19 06:40:50.977
79127,400309,Entire home/apt,,São Vicente,69,4.5,4.0,1.0,42.0,3.0,38.721574,-9.125495,2015-03-19 07:07:59.300
82610,449456,Entire home/apt,,Santo António,1,5.0,2.0,1.0,174.0,2.0,38.720759,-9.143487,2015-03-19 10:21:52.662
83615,184400,Entire home/apt,,Estrela,13,4.5,4.0,1.0,111.0,2.0,38.71255,-9.160008,2015-03-19 09:57:37.760
83933,335614,Entire home/apt,,São Vicente,60,4.5,4.0,1.0,77.0,2.0,38.720338,-9.128918,2015-03-19 11:19:38.483
84185,449456,Entire home/apt,,Santo António,0,,2.0,1.0,153.0,2.0,38.720689,-9.143379,2015-03-19 11:14:07.658
84186,449456,Private room,,Santo António,0,,2.0,1.0,153.0,2.0,38.720443,-9.144343,2015-03-19 11:15:28.359
84599,181902,Entire home/apt,,Santa Maria Maior,28,4.5,,2.0,103.0,1.0,38.711763,-9.13793,2015-03-19 09:05:07.260
85270,383078,Entire home/apt,,Santa Maria Maior,97,5.0,5.0,3.0,111.0,3.0,38.715878,-9.140593,2015-03-19 07:06:48.571
87723,480371,Entire home/apt,,São Vicente,13,4.5,,2.0,125.0,3.0,38.71961,-9.128892,2015-03-19 10:12:33.136
88282,184400,Entire home/apt,,Santo António,1,1.5,4.0,1.0,104.0,4.0,38.719361,-9.143855,2015-03-19 11:15:33.026
88312,482911,Private room,,Santo António,12,5.0,5.0,1.0,91.0,3.0,38.724579,-9.14362,2015-03-19 11:57:21.636
88410,483396,Entire home/apt,,São Vicente,10,4.5,4.0,1.0,91.0,3.0,38.715272,-9.123069,2015-03-19 08:27:37.680
89015,485573,Entire home/apt,,Misericórdia,6,5.0,4.0,2.0,132.0,3.0,38.7124,-9.149889,2015-03-19 10:27:20.351
90387,490050,Private room,,Santo António,120,5.0,2.0,1.0,56.0,2.0,38.720887,-9.143996,2015-03-19 07:02:32.326
90559,184400,Entire home/apt,,Santo António,2,4.0,4.0,1.0,104.0,4.0,38.720102,-9.143911,2015-03-19 10:38:27.098
90931,184400,Entire home/apt,,Santo António,6,4.0,4.0,2.0,125.0,3.0,38.717671,-9.152622,2015-03-19 07:39:40.649
91282,133304,Entire home/apt,,Campo de Ourique,0,,2.0,1.0,104.0,3.0,38.718492,-9.158065,2015-03-19 09:40:46.939
93111,500020,Entire home/apt,,Santa Maria Maior,182,5.0,2.0,1.0,45.0,,38.711701,-9.127161,2015-03-19 10:27:35.946
93349,3897446,Entire home/apt,,Misericórdia,4,5.0,4.0,1.0,81.0,2.0,38.715602,-9.152448,2015-03-19 10:05:46.042
93388,3897446,Entire home/apt,,Misericórdia,4,4.5,,2.0,106.0,3.0,38.714827,-9.152554,2015-03-19 10:56:32.291
93437,3897446,Entire home/apt,,Misericórdia,10,4.5,4.0,1.0,81.0,3.0,38.714195,-9.151498,2015-03-19 12:03:46.078
93829,183877,Entire home/apt,,São Vicente,6,5.0,2.0,1.0,70.0,2.0,38.718276,-9.129709,2015-03-19 09:22:49.714
95212,502806,Entire home/apt,,Misericórdia,21,4.5,,3.0,91.0,2.0,38.707861,-9.152255,2015-03-19 11:40:12.209
97007,42212,Entire home/apt,,Alcântara,5,5.0,2.0,1.0,56.0,3.0,38.699273,-9.190648,2015-03-19 11:43:52.736
97503,515924,Private room,,Santo António,30,4.5,1.0,1.0,31.0,4.0,38.720236,-9.143166,2015-03-19 11:23:07.509
97805,517128,Private room,,Arroios,17,5.0,2.0,1.0,31.0,2.0,38.723665,-9.134174,2015-03-19 06:54:55.584
98842,521010,Private room,,Lumiar,25,4.5,2.0,1.0,49.0,1.0,38.769743,-9.167753,2015-03-19 07:11:35.412
100532,528134,Entire home/apt,,São Vicente,14,5.0,4.0,2.0,70.0,3.0,38.72036,-9.121162,2015-03-19 10:24:18.141
105092,546144,Entire home/apt,,Santa Maria Maior,47,4.5,4.0,2.0,67.0,4.0,38.712258,-9.126391,2015-03-19 09:21:35.267
105962,79633,Entire home/apt,,Parque das Nações,10,5.0,4.0,1.0,96.0,2.0,38.76372,-9.10383,2015-03-19 11:38:09.391
106051,550030,Entire home/apt,,Estrela,35,4.5,4.0,2.0,97.0,3.0,38.705626,-9.158023,2015-03-19 07:58:45.252
108058,557442,Private room,,São Domingos de Benfica,0,,2.0,1.0,40.0,3.0,38.744919,-9.162986,2015-03-19 07:11:47.095
108414,486982,Entire home/apt,,Arroios,3,5.0,2.0,1.0,84.0,7.0,38.722188,-9.135532,2015-03-19 09:13:18.405
110119,566787,Private room,,Estrela,0,,1.0,1.0,33.0,1.0,38.708473,-9.153921,2015-03-19 07:26:48.135
116672,211826,Entire home/apt,,São Vicente,117,5.0,2.0,1.0,49.0,,38.713614,-9.125343,2015-03-19 10:40:26.147
117618,594028,Entire home/apt,,São Vicente,28,5.0,4.0,2.0,104.0,3.0,38.716484,-9.120997,2015-03-19 08:59:13.294
118653,599213,Entire home/apt,,São Vicente,6,4.0,,2.0,104.0,3.0,38.72074,-9.12197,2015-03-19 09:12:29.398
119120,387186,Entire home/apt,,Estrela,48,5.0,4.0,2.0,67.0,2.0,38.70869,-9.162357,2015-03-19 08:15:23.754
120554,606629,Entire home/apt,,São Vicente,15,4.5,,3.0,125.0,2.0,38.715542,-9.125708,2015-03-19 11:38:15.468
120586,606698,Entire home/apt,,Misericórdia,4,4.0,,3.0,136.0,2.0,38.710496,-9.151435,2015-03-19 06:52:06.764
120590,606713,Private room,,Penha de França,0,,1.0,1.0,70.0,1.0,38.734447,-9.12969,2015-03-19 06:56:41.251
121181,538862,Private room,,Avenidas Novas,1,5.0,2.0,1.0,56.0,3.0,38.737378,-9.15062,2015-03-19 08:31:45.353
122572,614156,Private room,,São Domingos de Benfica,0,,2.0,1.0,77.0,1.0,38.756223,-9.175062,2015-03-19 10:57:06.497
122998,615634,Entire home/apt,,Misericórdia,13,4.5,2.0,1.0,84.0,3.0,38.712977,-9.151152,2015-03-19 09:04:32.290
124558,620702,Entire home/apt,,Santa Maria Maior,48,4.5,,2.0,82.0,3.0,38.712352,-9.137796,2015-03-19 09:35:33.417
125431,623759,Entire home/apt,,Santa Maria Maior,62,4.5,2.0,1.0,42.0,3.0,38.707718,-9.133243,2015-03-19 11:57:05.648
125536,624049,Private room,,Santa Maria Maior,65,4.5,2.0,1.0,42.0,2.0,38.712004,-9.137045,2015-03-19 08:35:29.123
125578,624049,Entire home/apt,,Santa Maria Maior,27,4.5,2.0,1.0,84.0,3.0,38.715019,-9.135398,2015-03-19 09:30:16.915
125848,624278,Entire home/apt,,São Vicente,47,4.5,3.0,1.0,63.0,2.0,38.715233,-9.123845,2015-03-19 09:49:50.929
126300,626626,Private room,,São Vicente,0,,1.0,1.0,70.0,1.0,38.717056,-9.129029,2015-03-19 08:30:31.954
126646,628095,Entire home/apt,,Penha de França,16,4.5,4.0,2.0,29.0,1.0,38.728236,-9.131736,2015-03-19 10:27:01.810
126793,573194,Private room,,Campo de Ourique,7,4.5,1.0,1.0,28.0,2.0,38.718398,-9.156519,2015-03-19 08:07:10.367
128168,350597,Private room,,Estrela,37,4.5,1.0,1.0,42.0,1.0,38.705788,-9.174032,2015-03-19 10:09:30.609
128196,633260,Private room,,Arroios,89,4.5,2.0,1.0,35.0,1.0,38.719881,-9.137914,2015-03-19 10:47:00.263
129822,639944,Private room,,Parque das Nações,1,5.0,2.0,1.0,57.0,1.0,38.776078,-9.095126,2015-03-19 07:17:51.212
130708,643374,Entire home/apt,,Santa Maria Maior,51,4.5,4.0,2.0,49.0,2.0,38.718799,-9.136488,2015-03-19 09:44:24.034
131619,647439,Entire home/apt,,Arroios,120,4.5,4.0,1.0,61.0,2.0,38.721679,-9.137951,2015-03-19 07:22:23.805
133645,656138,Entire home/apt,,Santa Maria Maior,97,4.5,3.0,1.0,56.0,2.0,38.710785,-9.132233,2015-03-19 06:54:28.527
134065,624049,Private room,,Santa Maria Maior,113,4.5,2.0,1.0,49.0,3.0,38.710727,-9.138828,2015-03-19 10:20:15.418
134438,659768,Entire home/apt,,São Vicente,35,4.5,4.0,1.0,68.0,3.0,38.719553,-9.122895,2015-03-19 07:25:07.546
134681,660784,Entire home/apt,,Santa Maria Maior,41,4.5,4.0,1.0,84.0,3.0,38.711494,-9.129374,2015-03-19 07:09:58.174
135135,662761,Entire home/apt,,Arroios,1,,,6.0,195.0,1.0,38.72887,-9.137254,2015-03-19 11:22:20.866
135261,663233,Entire home/apt,,Misericórdia,54,4.5,4.0,2.0,84.0,3.0,38.711036,-9.145506,2015-03-19 08:30:38.518
137054,656138,Entire home/apt,,Santa Maria Maior,52,4.5,3.0,1.0,56.0,1.0,38.712157,-9.131126,2015-03-19 08:32:04.404
137461,218778,Entire home/apt,,Misericórdia,2,4.5,2.0,1.0,91.0,7.0,38.713505,-9.145834,2015-03-19 11:52:30.410
138929,677938,Entire home/apt,,Santa Maria Maior,29,5.0,3.0,1.0,68.0,2.0,38.711363,-9.130368,2015-03-19 10:20:27.562
138999,678222,Entire home/apt,,Santa Maria Maior,36,5.0,5.0,2.0,104.0,2.0,38.710716,-9.134058,2015-03-19 11:55:48.440
140080,682628,Entire home/apt,,Misericórdia,6,4.0,,5.0,111.0,2.0,38.712461,-9.143964,2015-03-19 07:35:55.135
141912,689731,Entire home/apt,,Arroios,3,5.0,,3.0,188.0,3.0,38.721436,-9.137137,2015-03-19 08:24:55.304
142386,691692,Private room,,Arroios,5,4.5,2.0,1.0,42.0,2.0,38.727544,-9.134346,2015-03-19 07:38:17.158
143802,697224,Entire home/apt,,Arroios,41,4.5,,3.0,82.0,,38.723353,-9.132969,2015-03-19 10:31:05.927
143882,697596,Entire home/apt,,Alvalade,0,,3.0,2.0,696.0,1.0,38.75408,-9.167306,2015-03-19 06:51:18.294
143991,184400,Entire home/apt,,Santa Maria Maior,6,5.0,,2.0,111.0,3.0,38.710158,-9.129699,2015-03-19 09:04:55.510
144851,701650,Entire home/apt,,Misericórdia,16,5.0,4.0,1.0,111.0,2.0,38.711032,-9.145717,2015-03-19 11:05:41.975
147434,391315,Entire home/apt,,Santa Maria Maior,1,4.5,,2.0,138.0,2.0,38.712843,-9.125852,2015-03-19 11:37:34.502
147460,391315,Entire home/apt,,Santa Maria Maior,4,4.5,,2.0,138.0,2.0,38.71303,-9.125001,2015-03-19 06:43:50.815
147473,391315,Entire home/apt,,Santa Maria Maior,13,4.5,,2.0,138.0,2.0,38.71324,-9.125295,2015-03-19 06:59:51.685
147483,6668573,Entire home/apt,,Santa Maria Maior,18,5.0,4.0,1.0,91.0,2.0,38.711582,-9.129241,2015-03-19 07:12:31.234
147497,391315,Entire home/apt,,Santa Maria Maior,12,4.5,4.0,1.0,111.0,3.0,38.714557,-9.134773,2015-03-19 07:28:28.624
148511,716988,Entire home/apt,,Santa Maria Maior,11,4.5,4.0,1.0,104.0,1.0,38.712624,-9.141558,2015-03-19 07:18:13.531
149274,676330,Entire home/apt,,Misericórdia,25,5.0,4.0,1.0,70.0,,38.710183,-9.152823,2015-03-19 07:11:14.016
149332,720461,Entire home/apt,,Santa Maria Maior,14,4.5,2.0,1.0,63.0,3.0,38.71133,-9.128844,2015-03-19 08:20:02.712
149589,721565,Entire home/apt,,Santa Maria Maior,12,5.0,3.0,1.0,84.0,2.0,38.715475,-9.135368,2015-03-19 08:21:18.490
150167,723715,Private room,,São Vicente,66,4.5,2.0,1.0,31.0,1.0,38.719057,-9.13,2015-03-19 09:47:48.177
150945,726687,Entire home/apt,,Santa Maria Maior,23,4.5,2.0,1.0,63.0,4.0,38.706515,-9.136898,2015-03-19 10:00:05.516
151327,727771,Entire home/apt,,Santa Maria Maior,165,5.0,4.0,1.0,58.0,2.0,38.711585,-9.128283,2015-03-19 07:18:21.483
152757,734802,Entire home/apt,,Estrela,66,4.5,2.0,1.0,67.0,3.0,38.70847,-9.153221,2015-03-19 10:25:04.161
154501,743167,Entire home/apt,,Santa Maria Maior,31,4.5,4.0,2.0,187.0,,38.712607,-9.138735,2015-03-19 09:22:30.934
155303,746717,Entire home/apt,,Beato,0,,2.0,1.0,84.0,4.0,38.729351,-9.11058,2015-03-19 10:07:49.490
155342,350597,Private room,,Estrela,4,5.0,2.0,1.0,49.0,1.0,38.705789,-9.172333,2015-03-19 10:59:01.411
155865,749485,Entire home/apt,,Alcântara,46,5.0,,2.0,61.0,2.0,38.704657,-9.178638,2015-03-19 11:14:17.038
158255,743285,Entire home/apt,,Estrela,1,5.0,4.0,2.0,153.0,3.0,38.711427,-9.154534,2015-03-19 07:35:12.753
159243,764012,Entire home/apt,,Misericórdia,61,5.0,,2.0,125.0,3.0,38.710372,-9.143677,2015-03-19 06:52:40.656
159464,764012,Entire home/apt,,Misericórdia,55,4.5,,2.0,125.0,3.0,38.710945,-9.145851,2015-03-19 11:35:00.651
159473,764012,Entire home/apt,,Misericórdia,28,4.5,,2.0,125.0,3.0,38.712894,-9.146084,2015-03-19 11:46:50.997
159761,184400,Entire home/apt,,Misericórdia,4,4.0,,5.0,278.0,3.0,38.710711,-9.14486,2015-03-19 06:59:58.624
161268,1554338,Entire home/apt,,Misericórdia,57,4.5,,2.0,97.0,1.0,38.71527,-9.144624,2015-03-19 11:51:47.392
161293,778848,Entire home/apt,,Arroios,54,4.5,,2.0,139.0,2.0,38.717188,-9.140028,2015-03-19 06:54:52.798
161476,772370,Private room,,Santa Maria Maior,73,5.0,2.0,1.0,49.0,1.0,38.714006,-9.135086,2015-03-19 10:46:21.189
162533,776635,Entire home/apt,,Santa Maria Maior,6,4.5,3.0,1.0,70.0,3.0,38.715106,-9.136914,2015-03-19 11:31:18.526
163075,184400,Entire home/apt,,Santa Maria Maior,16,4.5,4.0,1.0,167.0,4.0,38.711377,-9.140615,2015-03-19 06:42:48.946
165544,726442,Entire home/apt,,Benfica,0,,3.0,2.0,63.0,3.0,38.754809,-9.195183,2015-03-19 10:09:13.263
166098,743167,Entire home/apt,,Santa Maria Maior,33,4.5,4.0,2.0,159.0,,38.711417,-9.138199,2015-03-19 11:04:47.143
166114,791812,Entire home/apt,,Santa Maria Maior,26,4.5,4.0,1.0,97.0,3.0,38.714173,-9.140536,2015-03-19 11:27:13.966
166676,794022,Entire home/apt,,Misericórdia,66,5.0,2.0,1.0,82.0,3.0,38.708854,-9.14669,2015-03-19 07:03:53.014
168227,801495,Entire home/apt,,Campolide,0,,2.0,1.0,63.0,4.0,38.725594,-9.164002,2015-03-19 07:23:13.739
168945,805071,Entire home/apt,,Misericórdia,144,5.0,,2.0,81.0,2.0,38.71369,-9.146934,2015-03-19 11:47:08.256
170657,814003,Entire home/apt,,Estrela,34,5.0,4.0,1.0,70.0,3.0,38.707187,-9.161544,2015-03-19 10:00:41.037
170853,814983,Private room,,Arroios,0,,2.0,1.0,21.0,2.0,38.72492,-9.13263,2015-03-19 08:40:52.242
172248,507901,Private room,,Alvalade,29,4.5,2.0,1.0,38.0,1.0,38.748424,-9.132345,2015-03-19 11:13:11.087
172293,184400,Entire home/apt,,Misericórdia,27,5.0,3.0,1.0,139.0,5.0,38.713233,-9.148863,2015-03-19 06:45:47.640
172455,822877,Entire home/apt,,Santa Maria Maior,77,5.0,4.0,1.0,68.0,,38.71469,-9.137226,2015-03-19 10:08:09.649
172638,823780,Entire home/apt,,Santa Maria Maior,143,5.0,4.0,1.0,77.0,3.0,38.71336,-9.131075,2015-03-19 08:32:32.172
172646,823785,Private room,,Arroios,2,4.0,2.0,1.0,35.0,2.0,38.719801,-9.137974,2015-03-19 08:42:23.718
172715,824067,Entire home/apt,,Misericórdia,55,4.5,2.0,1.0,61.0,2.0,38.713997,-9.145544,2015-03-19 10:12:53.156
174064,830888,Entire home/apt,,Misericórdia,22,5.0,,3.0,118.0,3.0,38.713846,-9.149685,2015-03-19 11:45:56.517
174529,833952,Entire home/apt,,Arroios,1,4.5,4.0,1.0,96.0,1.0,38.719644,-9.133963,2015-03-19 10:41:43.067
174850,835470,Private room,,Misericórdia,40,5.0,2.0,1.0,47.0,3.0,38.711373,-9.15137,2015-03-19 06:41:23.289
174958,836133,Entire home/apt,,Campo de Ourique,1,5.0,4.0,2.0,70.0,1.0,38.720356,-9.168977,2015-03-19 08:53:14.878
175940,624049,Private room,,Santa Maria Maior,87,4.5,2.0,1.0,49.0,2.0,38.712087,-9.137361,2015-03-19 08:00:24.529
176153,842219,Entire home/apt,,Misericórdia,248,5.0,4.0,2.0,104.0,1.0,38.708139,-9.143336,2015-03-19 07:10:40.379
176668,798869,Entire home/apt,,Misericórdia,15,4.5,,2.0,118.0,3.0,38.712129,-9.152692,2015-03-19 07:14:23.915
176914,1029524,Entire home/apt,,Santo António,21,4.5,,3.0,132.0,1.0,38.716651,-9.147663,2015-03-19 07:01:43.105
178515,753902,Entire home/apt,,Santa Maria Maior,4,5.0,,3.0,91.0,3.0,38.709679,-9.132773,2015-03-19 08:19:16.483
178524,753902,Entire home/apt,,Santa Maria Maior,104,5.0,,3.0,118.0,3.0,38.710555,-9.132478,2015-03-19 08:30:06.573
180774,239499,Entire home/apt,,São Vicente,89,4.5,3.0,1.0,49.0,3.0,38.71332,-9.125782,2015-03-19 07:25:52.510
181107,867993,Private room,,Arroios,34,5.0,2.0,1.0,45.0,2.0,38.721558,-9.132658,2015-03-19 09:00:36.057
181218,412702,Entire home/apt,,Misericórdia,17,4.5,3.0,1.0,56.0,2.0,38.712745,-9.150283,2015-03-19 11:27:37.129
184211,883321,Entire home/apt,,Avenidas Novas,5,4.5,,4.0,139.0,4.0,38.734173,-9.149814,2015-03-19 09:42:40.270
184888,887175,Entire home/apt,,Parque das Nações,2,4.5,,2.0,139.0,3.0,38.76796,-9.097624,2015-03-19 07:46:05.862
185126,184400,Entire home/apt,,Misericórdia,6,4.0,,4.0,251.0,5.0,38.707243,-9.142984,2015-03-19 07:25:59.629
186742,897614,Entire home/apt,,Misericórdia,24,4.5,4.0,2.0,81.0,3.0,38.709506,-9.144288,2015-03-19 09:04:28.310
187059,743167,Entire home/apt,,Santa Maria Maior,35,4.5,2.0,0.0,123.0,,38.710661,-9.137808,2015-03-19 10:23:46.580
187442,901710,Entire home/apt,,Santa Maria Maior,118,5.0,4.0,2.0,82.0,2.0,38.710738,-9.131336,2015-03-19 07:38:59.233
187489,902069,Entire home/apt,,São Domingos de Benfica,9,4.5,2.0,2.0,71.0,4.0,38.746407,-9.181558,2015-03-19 08:36:46.980
189676,915146,Entire home/apt,,Misericórdia,82,5.0,4.0,1.0,97.0,3.0,38.710386,-9.148244,2015-03-19 11:41:00.108
190091,917694,Entire home/apt,,Campo de Ourique,22,5.0,,4.0,167.0,3.0,38.722443,-9.158645,2015-03-19 09:31:46.849
193321,515924,Private room,,Santo António,17,5.0,1.0,1.0,24.0,4.0,38.719819,-9.14255,2015-03-19 07:29:08.760
194023,941411,Private room,,Campo de Ourique,6,4.5,,1.0,21.0,3.0,38.718679,-9.161251,2015-03-19 11:34:17.363
196195,951913,Entire home/apt,,Penha de França,33,4.5,,2.0,70.0,3.0,38.72823,-9.126688,2015-03-19 08:39:38.349
198670,969979,Entire home/apt,,Santa Maria Maior,22,4.5,4.0,1.0,91.0,5.0,38.711693,-9.136045,2015-03-19 06:55:28.430
199386,973945,Private room,,Estrela,117,4.5,,1.0,31.0,1.0,38.703098,-9.161961,2015-03-19 11:15:11.360
199461,914126,Entire home/apt,,Santa Maria Maior,18,5.0,4.0,2.0,132.0,2.0,38.711375,-9.136543,2015-03-19 07:24:27.131
201485,985660,Entire home/apt,,Santa Maria Maior,115,5.0,4.0,2.0,84.0,2.0,38.71141,-9.13548,2015-03-19 06:54:31.258
201878,987856,Entire home/apt,,Avenidas Novas,29,5.0,5.0,2.0,82.0,3.0,38.744873,-9.153959,2015-03-19 09:46:19.361
202150,989393,Entire home/apt,,Santa Maria Maior,162,5.0,5.0,2.0,63.0,3.0,38.711561,-9.136059,2015-03-19 10:06:37.734
202654,992647,Entire home/apt,,Belém,16,4.0,2.0,1.0,53.0,2.0,38.706411,-9.212023,2015-03-19 09:55:51.876
203167,798869,Entire home/apt,,Misericórdia,6,4.5,5.0,1.0,95.0,3.0,38.712779,-9.152054,2015-03-19 09:57:27.943
